code,coords
"""EB20""=>NULL","49.4326, 5.7543"
"""EB10""=>NULL","48.4947, 6.2885"
"""B14""=>""70""","48.6475, 6.0772"
"""EB10""=>NULL","48.4845, 6.3412"
"""EB20""=>NULL","48.7132, 7.6296"
"""EB10""=>NULL","48.5234, 6.1667"
"""B14""=>""30""","48.6009, 7.7393"
"""B14""=>""30""","49.5344, 5.7991"
"""EB10""=>NULL","48.4804, 7.2106"
"""EB20""=>NULL","49.5144, 5.5845"
"""B14""=>""30""","48.6075, 7.7215"
"""B14""=>""30"", ""M9z""=>""rappel""","48.4543, 7.4254"
"""B14""=>""30""","48.6669, 6.1943"
"""B14""=>""30""","48.8156, 7.9596"
"""EB20""=>NULL","49.0110, 5.8596"
"""B14""=>""30""","48.6707, 7.7184"
"""B14""=>""70""","48.5393, 7.7025"
"""B14""=>""70"", ""M9z""=>""rappel""","48.6450, 7.7721"
"""B14""=>""30""","48.5887, 7.7337"
"""EB10""=>NULL","49.0109, 5.8596"
"""B14""=>""50"", ""M9z""=>""rappel""","48.4814, 7.2087"
"""B14""=>""40"", ""M4g""=>NULL","48.6058, 7.7213"
"""EB20""=>NULL","48.5481, 7.6999"
"""EB10""=>NULL","49.5358, 5.7869"
"""EB10""=>NULL","48.4083, 7.2352"
"""B14""=>""70""","48.5237, 6.3495"
"""EB20""=>NULL","48.4571, 7.4340"
"""B14""=>""30""","48.8150, 7.9587"
"""EB20""=>NULL","49.2742, 5.9087"
"""B14""=>""50""","49.0178, 7.7787"
"""EB10""=>NULL","48.4254, 6.1690"
"""B14""=>""40""","48.4894, 7.6997"
"""EB20""=>NULL","48.4254, 6.1689"
"""B33""=>""30""","48.2536, 7.3993"
"""B14""=>""30""","48.4574, 7.4710"
"""B14""=>""30""","49.4327, 5.7544"
"""B14""=>""50""","48.6964, 6.2084"
"""B14""=>""30"", ""M9z""=>""rappel""","48.9809, 5.9947"
"""EB10""=>NULL","48.4928, 6.5043"
"""EB20""=>NULL","48.7405, 5.9298"
"""B14""=>""30""","48.8884, 6.0528"
"""EB10""=>NULL","49.5161, 4.6300"
"""EB10""=>NULL","48.8389, 4.5103"
"""EB20""=>NULL","48.5551, 3.6667"
"""EB10""=>NULL","49.2006, 4.1429"
"""EB20""=>NULL","48.9492, 4.8082"
"""EB10""=>NULL","48.6913, 4.7686"
"""EB10""=>NULL","48.4933, 3.6233"
"""EB20""=>NULL","48.3462, 4.2093"
"""EB20""=>NULL","48.0477, 4.2728"
"""EB10""=>NULL","48.1023, 4.5647"
"""B14""=>""50""","48.3422, 4.0674"
"""B14""=>""30""","48.4930, 3.6228"
"""B14""=>""30""","48.2336, 4.1196"
"""EB20""=>NULL","48.1024, 4.5647"
"""EB10""=>NULL","48.2576, 4.6073"
"""EB10""=>NULL","48.3417, 4.0687"
"""EB10""=>NULL","48.0396, 4.0047"
"""EB20""=>NULL","49.3128, 3.7685"
"""B33""=>""30""","49.7015, 4.8442"
"""EB10""=>NULL","49.2779, 3.7869"
"""M1""=>""1000 m"", ""B14""=>""50""","49.2612, 3.8505"
"""EB20""=>NULL","48.0919, 4.4919"
"""EB20""=>NULL","49.8162, 4.8436"
"""EB20""=>NULL","48.2964, 4.1962"
"""B14""=>""30""","48.2265, 4.6230"
"""B14""=>""70""","48.6020, 3.7432"
"""M1""=>""150 m"", ""B14""=>""50""","49.8163, 4.8419"
"""EB10""=>NULL","48.9090, 4.0358"
"""EB20""=>NULL","48.1858, 4.1705"
"""EB10""=>NULL","48.3992, 4.1140"
"""EB10""=>NULL","49.6786, 4.6484"
"""EB10""=>NULL","48.0510, 4.2772"
"""EB20""=>NULL","48.2793, 4.8348"
"""B14""=>""50""","48.5113, 4.2923"
"""B14""=>""50""","48.6509, 6.1469"
"""EB20""=>NULL","48.1794, 3.6635"
"""EB10""=>NULL","48.6348, 6.1288"
"""EB20""=>NULL","48.0460, 4.2015"
"""EB20""=>NULL","48.0874, 3.8447"
"""EB10""=>NULL","48.5928, 6.5691"
"""B14""=>""30""","48.0628, 4.3794"
"""B14""=>""70""","48.5561, 6.1891"
"""EB10""=>NULL","48.0919, 4.4919"
"""B14""=>""70""","49.2181, 3.9559"
"""EB10""=>NULL","48.6357, 6.2852"
"""EB10""=>NULL","49.3128, 3.7684"
"""EB10""=>NULL","48.2437, 4.1760"
"""EB10""=>NULL","48.7886, 6.1835"
"""EB20""=>NULL","48.3263, 4.5499"
"""EB10""=>NULL","49.1123, 4.0354"
"""EB10""=>NULL","47.9381, 4.2490"
"""B14""=>""30""","49.1637, 5.8496"
"""EB20""=>NULL","48.1540, 4.1046"
"""B14""=>""30""","48.1990, 3.8380"
"""B14""=>""30""","48.5053, 3.7494"
"""EB20""=>NULL","49.1278, 5.7802"
"""B14""=>""70"", ""M9z""=>""rappel""","48.1453, 4.0941"
"""EB10""=>NULL","48.0417, 4.6745"
"""B14""=>""30""","48.7615, 6.1029"
"""EB20""=>NULL","48.5082, 6.1936"
"""M2""=>""100 m"", ""B14""=>""30""","48.2744, 4.1788"
"""EB10""=>NULL","48.1539, 4.1047"
"""B14""=>""30""","48.5066, 6.1941"
"""EB20""=>NULL","48.2796, 4.8304"
"""B14""=>""30""","49.7397, 4.9770"
"""EB20""=>NULL","48.5795, 6.5160"
"""B14""=>""70""","49.8911, 4.7428"
"""EB10""=>NULL","48.2759, 4.8346"
"""EB20""=>NULL","49.0985, 5.8971"
"""EB20""=>NULL","48.2310, 4.1410"
"""B33""=>""30""","49.5115, 4.3617"
"""EB10""=>NULL","49.3764, 4.0623"
"""B14""=>""30""","49.6681, 4.9548"
"""EB10""=>NULL","48.1711, 4.4289"
"""EB20""=>NULL","49.1595, 3.9107"
"""B33""=>""30""","48.2101, 4.1243"
"""B14""=>""30""","48.1580, 4.1468"
"""B14""=>""70""","49.2500, 3.9556"
"""EB20""=>NULL","49.8172, 4.8261"
"""B14""=>""30""","48.5486, 4.1749"
"""EB10""=>NULL","49.0108, 4.7994"
"""EB20""=>NULL","48.2175, 4.2123"
"""EB10""=>NULL","48.2697, 4.6160"
"""EB10""=>NULL","48.2469, 4.3322"
"""B33""=>""70""","48.1495, 4.0976"
"""B14""=>""30""","48.2437, 4.1763"
"""EB10""=>NULL","48.4501, 3.9203"
"""B14""=>""50"", ""M9z""=>""rappel""","49.5319, 4.7759"
"""B33""=>""50""","49.5261, 4.7929"
"""B14""=>""70""","49.8964, 4.3063"
"""B14""=>""50""","49.5262, 4.7929"
"""B33""=>""70""","49.9528, 4.3367"
"""EB10""=>NULL","49.8272, 4.4520"
"""EB10""=>NULL","49.7499, 4.8225"
"""EB20""=>NULL","49.8873, 4.7463"
"""EB20""=>NULL","48.8389, 4.5102"
"""B14""=>""70""","49.1284, 3.8142"
"""EB10""=>NULL","50.0184, 4.7992"
"""EB10""=>NULL","50.1324, 4.8217"
"""B14""=>""30""","50.1152, 4.8192"
"""B14""=>""60""","49.9193, 4.4893"
"""B33""=>""70""","49.4958, 5.7369"
"""EB10""=>NULL","49.8281, 4.7136"
"""EB20""=>NULL","49.9159, 4.5290"
"""EB20""=>NULL","49.8616, 4.3595"
"""B14""=>""30""","49.7016, 4.8441"
"""B33""=>""30""","49.7011, 4.8426"
"""EB20""=>NULL","49.9301, 4.2859"
"""B14""=>""50""","49.6551, 4.7472"
"""B14""=>""30""","49.4229, 4.7756"
"""B14""=>""50""","48.9135, 3.9883"
"""B14""=>""70""","48.1553, 7.5880"
"""B14""=>""30"", ""M9z""=>""rappel""","48.6570, 6.2672"
"""B14""=>""50""","48.4885, 7.7611"
"""EB10""=>NULL","48.6645, 6.3007"
"""B14""=>""70""","48.7927, 7.7946"
"""B33""=>""50""","49.2139, 3.9916"
"""EB20""=>NULL","48.4400, 7.2427"
"""B14""=>""30""","49.6278, 4.5756"
"""EB10""=>NULL","48.2493, 4.3420"
"""EB20""=>NULL","49.9196, 4.2317"
"""EB20""=>NULL","48.8039, 5.0696"
"""EB10""=>NULL","48.1794, 3.6635"
"""EB20""=>NULL","49.7507, 4.8782"
"""EB20""=>NULL","48.3991, 4.1142"
"""EB20""=>NULL","49.6388, 4.2232"
"""EB10""=>NULL","48.5338, 7.7001"
"""EB20""=>NULL","47.9932, 3.8539"
"""B14""=>""30""","48.9004, 7.6532"
"""EB10""=>NULL","49.9196, 4.2318"
"""B14""=>""50""","49.4064, 4.8787"
"""EB10""=>NULL","47.9931, 3.8538"
"""B14""=>""70""","48.5257, 7.6844"
"""EB20""=>NULL","48.1721, 3.9000"
"""EB10""=>NULL","48.3460, 7.7205"
"""B14""=>""30""","48.3099, 4.0607"
"""EB10""=>NULL","48.4531, 6.3544"
"""EB10""=>NULL","48.2842, 3.9282"
"""EB10""=>NULL","48.1859, 4.4685"
"""B14""=>""30""","48.7202, 5.7778"
"""EB10""=>NULL","48.7926, 6.2272"
"""EB10""=>NULL","48.1990, 3.9994"
"""EB20""=>NULL","48.6645, 6.3006"
"""EB20""=>NULL","48.7191, 5.8323"
"""EB20""=>NULL","48.5567, 4.3760"
"""B14""=>""50"", ""M9z""=>""rappel""","48.6301, 6.3356"
"""EB20""=>NULL","48.8132, 6.3049"
"""EB10""=>NULL","48.4925, 3.6186"
"""B14""=>""50""","48.7606, 6.0995"
"""EB20""=>NULL","48.4790, 3.6702"
"""B33""=>""30""","48.2697, 4.2355"
"""B14""=>""30"", ""M9z""=>""rappel""","48.7057, 6.1908"
"""B14""=>""50""","48.9076, 7.6651"
"""B14""=>""30""","48.2647, 4.2314"
"""B14""=>""30""","48.4468, 6.3954"
"""EB10""=>NULL","48.3294, 7.2665"
"""B31""=>NULL","48.4469, 3.9413"
"""B33""=>""50""","48.8485, 6.0823"
"""EB20""=>NULL","48.2483, 3.7354"
"""B14""=>""50""","48.8486, 6.0823"
"""EB20""=>NULL","48.7859, 5.9277"
"""B14""=>""30""","48.6316, 7.7537"
"""B14""=>""30""","48.2658, 4.2339"
"""EB20""=>NULL","48.8990, 7.6534"
"""B14""=>""30""","48.2992, 4.2158"
"""B14""=>""30"", ""M9z""=>""rappel""","48.6879, 6.1800"
"""EB10""=>NULL","48.1355, 4.2264"
"""EB10""=>NULL","47.9938, 3.8552"
"""B33""=>""70""","48.5401, 7.4066"
"""EB20""=>NULL","48.0510, 4.2773"
"""B14""=>""30""","49.2203, 3.9904"
"""EB10""=>NULL","48.3330, 4.0714"
"""EB10""=>NULL","49.2277, 3.7877"
"""B33""=>""30""","48.4697, 6.2940"
"""EB10""=>NULL","48.1912, 4.2911"
"""B14""=>""50""","48.3262, 7.7012"
"""EB10""=>NULL","48.6927, 4.7965"
"""B14""=>""30""","48.3054, 4.0722"
"""EB20""=>NULL","49.0108, 4.7995"
"""EB10""=>NULL","48.5696, 3.5735"
"""B33""=>""70""","49.3217, 3.9518"
"""B14""=>""50"", ""M9z""=>""rappel""","48.5813, 7.7758"
"""EB10""=>NULL","48.5489, 4.3730"
"""B14""=>""70""","48.6335, 3.5650"
"""EB10""=>NULL","49.2615, 3.8492"
"""EB20""=>NULL","48.4794, 3.7269"
"""EB20""=>NULL","48.8330, 6.3230"
"""EB20""=>NULL","49.3069, 3.7662"
"""B14""=>""30""","48.0601, 4.3808"
"""M1""=>""100 m"", ""B14""=>""50""","49.2668, 3.8331"
"""EB10""=>NULL","48.8329, 6.3230"
"""B14""=>""70""","48.0891, 4.2967"
"""B14""=>""30""","48.7926, 6.1967"
"""B14""=>""50""","49.3059, 3.7760"
"""EB10""=>NULL","48.1388, 4.2245"
"""EB20""=>NULL","49.3060, 3.9730"
"""EB20""=>NULL","48.1598, 3.9135"
"""EB20""=>NULL","48.2469, 4.3320"
"""EB20""=>NULL","48.2181, 3.7270"
"""B14""=>""30"", ""M9z""=>""rappel""","48.7099, 6.1969"
"""EB10""=>NULL","48.2070, 4.6569"
"""EB10""=>NULL","48.6750, 6.2060"
"""EB10""=>NULL","48.2518, 4.7972"
"""B14""=>""70""","48.2889, 4.1265"
"""EB10""=>NULL","48.1313, 4.0257"
"""B33""=>""30""","48.0199, 4.4443"
"""EB10""=>NULL","48.1716, 3.6871"
"""EB20""=>NULL","48.8463, 4.7658"
"""B14""=>""30""","49.1467, 4.1652"
"""EB10""=>NULL","48.0282, 4.4334"
"""B14""=>""70""","49.2682, 4.0991"
"""B33""=>""70""","48.9218, 3.9728"
"""B14""=>""30""","48.5487, 4.1759"
"""B14""=>""30""","48.0115, 4.1618"
"""M2""=>""100 m"", ""B14""=>""30""","48.9552, 4.3139"
"""EB10""=>NULL","48.3934, 3.7311"
"""EB10""=>NULL","48.9491, 4.8082"
"""B33""=>""70""","49.2500, 3.9557"
"""EB20""=>NULL","49.0193, 5.6831"
"""EB20""=>NULL","48.5470, 4.0171"
"""EB10""=>NULL","49.3894, 5.3030"
"""EB10""=>NULL","48.8848, 4.9896"
"""EB20""=>NULL","49.2260, 3.8599"
"""B14""=>""50"", ""M9z""=>""rappel""","48.0290, 4.2954"
"""B33""=>""70""","48.8407, 3.5540"
"""EB10""=>NULL","48.7189, 4.7446"
"""EB10""=>NULL","49.1766, 5.2367"
"""EB10""=>NULL","49.7617, 4.5111"
"""EB20""=>NULL","48.8256, 5.0425"
"""B14""=>""70""","49.3185, 4.2591"
"""B14""=>""30"", ""M9z""=>""rappel""","49.7639, 4.3009"
"""EB20""=>NULL","48.8716, 4.3068"
"""EB10""=>NULL","48.8134, 5.0813"
"""B14""=>""70""","49.9323, 4.2902"
"""EB10""=>NULL","49.8968, 4.3436"
"""B33""=>""30""","48.5373, 7.7704"
"""EB10""=>NULL","49.2285, 3.7389"
"""B14""=>""50""","49.5260, 4.7850"
"""B14""=>""50""","49.1288, 3.8154"
"""B14""=>""30""","48.6003, 7.7534"
"""EB10""=>NULL","49.4667, 4.4778"
"""B14""=>""30""","48.6053, 7.7383"
"""EB10""=>NULL","49.1763, 3.9535"
"""EB10""=>NULL","48.7648, 4.7802"
"""M1""=>""100 m"", ""B14""=>""30""","49.1599, 3.9098"
"""B14""=>""40"", ""M4g""=>NULL","48.7026, 7.7918"
"""B14""=>""50""","49.0522, 7.7928"
"""B14""=>""30""","48.5375, 7.7700"
"""B33""=>""30""","49.3077, 3.8962"
"""B14""=>""70""","48.4652, 7.7487"
"""B14""=>""50""","48.7621, 4.5637"
"""EB20""=>NULL","49.3316, 3.9074"
"""EB10""=>NULL","48.8783, 4.3162"
"""B14""=>""70""","48.8048, 7.8078"
"""EB20""=>NULL","48.7207, 7.3159"
"""EB10""=>NULL","48.7437, 3.6960"
"""EB10""=>NULL","48.7481, 7.5133"
"""EB20""=>NULL","49.1328, 3.9209"
"""EB10""=>NULL","49.2005, 4.1257"
"""M2""=>""30 m"", ""B14""=>""30""","48.9099, 4.0011"
"""B14""=>""50"", ""M9z""=>""rappel""","48.6737, 6.2077"
"""EB10""=>NULL","49.1429, 4.2015"
"""B14""=>""30""","48.7111, 5.8078"
"""EB20""=>NULL","48.4824, 6.7015"
"""B14""=>""70""","49.0888, 4.1227"
"""EB20""=>NULL","49.2377, 3.8195"
"""B33""=>""70""","48.8398, 3.5529"
"""EB20""=>NULL","48.5606, 6.7533"
"""EB20""=>NULL","48.5575, 3.8340"
"""EB10""=>NULL","48.5107, 6.8387"
"""EB20""=>NULL","49.0501, 4.7985"
"""EB20""=>NULL","48.9090, 4.0356"
"""EB10""=>NULL","48.6773, 5.8509"
"""EB10""=>NULL","49.3505, 3.9150"
"""B33""=>""70""","48.6315, 3.5656"
"""B14""=>""50"", ""M9z""=>""rappel""","48.6695, 6.2144"
"""B14""=>""30""","48.6739, 5.8524"
"""B14""=>""30""","48.7867, 4.9079"
"""B14""=>""70""","48.7530, 4.1773"
"""EB10""=>NULL","48.5287, 6.2737"
"""EB20""=>NULL","49.3847, 4.0757"
"""B14""=>""30""","48.6897, 6.2508"
"""B14""=>""30""","48.9093, 4.0015"
"""B33""=>""70""","48.4223, 6.0956"
"""B33""=>""30""","48.6864, 6.1525"
"""EB20""=>NULL","49.3421, 4.0899"
"""B14""=>""30""","48.7053, 6.1404"
"""EB20""=>NULL","48.2146, 3.7323"
"""B33""=>""30""","49.1477, 4.1671"
"""EB20""=>NULL","47.9895, 4.2969"
"""EB10""=>NULL","49.2994, 5.9085"
"""EB10""=>NULL","48.6344, 3.7527"
"""B14""=>""30"", ""M9z""=>""rappel""","48.5926, 6.5102"
"""EB20""=>NULL","48.0914, 4.3878"
"""B14""=>""70""","49.1335, 3.8247"
"""EB20""=>NULL","48.2419, 4.4641"
"""B14""=>""50"", ""M9z""=>""rappel""","48.6286, 6.2085"
"""B14""=>""50""","48.6236, 6.1738"
"""B33""=>""70""","49.1287, 3.8146"
"""B14""=>""50"", ""M9z""=>""rappel""","48.7169, 6.1714"
"""EB20""=>NULL","48.1911, 4.2912"
"""EB20""=>NULL","49.2278, 3.7877"
"""EB10""=>NULL","48.4461, 6.3962"
"""B14""=>""50""","48.4694, 4.4097"
"""EB20""=>NULL","48.9109, 4.0007"
"""B14""=>""30""","48.5711, 6.4899"
"""B14""=>""50""","48.7427, 5.9948"
"""EB10""=>NULL","49.3442, 4.0726"
"""B14""=>""30""","48.6551, 5.9028"
"""EB20""=>NULL","48.5305, 4.1992"
"""EB10""=>NULL","49.3598, 3.9943"
"""B33""=>""50""","48.0982, 4.2115"
"""B14""=>""30""","48.5713, 6.8518"
"""EB20""=>NULL","49.1429, 4.2015"
"""B14""=>""30""","48.6540, 6.2278"
"""EB10""=>NULL","48.0914, 4.3878"
"""EB20""=>NULL","48.5523, 6.8776"
"""EB20""=>NULL","49.1123, 4.0354"
"""B14""=>""70""","49.5309, 5.7160"
"""B14""=>""30""","48.3033, 4.0734"
"""EB10""=>NULL","49.2781, 3.8907"
"""EB20""=>NULL","48.2218, 4.2912"
"""B14""=>""30"", ""M9z""=>""rappel""","48.6833, 6.1499"
"""EB10""=>""Les Venteaux""","49.3070, 3.7662"
"""EB10""=>NULL","48.4500, 6.3958"
"""EB20""=>NULL","48.1202, 4.7938"
"""EB10""=>NULL","49.1301, 3.6780"
"""B14""=>""70""","48.5220, 6.1693"
"""EB20""=>NULL","48.6589, 6.3556"
"""EB10""=>NULL","48.2156, 4.7144"
"""EB20""=>NULL","48.4912, 6.8845"
"""EB10""=>NULL","48.1656, 4.7252"
"""EB10""=>NULL","48.0990, 4.6048"
"""B33""=>""30""","48.1857, 4.3482"
"""B14""=>""50""","48.4747, 6.0978"
"""B14""=>""30""","48.3225, 4.0888"
"""B14""=>""30""","48.8322, 6.3255"
"""EB10""=>NULL","48.4694, 6.3256"
"""EB20""=>NULL","49.8281, 4.7136"
"""B14""=>""30""","48.3599, 4.3995"
"""B14""=>""30""","49.7647, 4.3006"
"""B14""=>""70""","48.8414, 3.5549"
"""B14""=>""50"", ""M9z""=>""rappel""","48.1565, 3.9656"
"""B33""=>""70""","48.6337, 3.5652"
"""B14""=>""70""","48.6462, 3.9779"
"""B14""=>""30""","49.7553, 4.8228"
"""B14""=>""30""","48.2132, 4.2388"
"""B14""=>""50""","49.8759, 4.5896"
"""EB20""=>NULL","49.3080, 3.8960"
"""B14""=>""70""","48.1496, 4.0975"
"""EB10""=>NULL","48.5551, 3.6666"
"""B14""=>""30""","50.0184, 4.7990"
"""EB20""=>NULL","49.0899, 3.7830"
"""EB10""=>NULL","48.2058, 4.5508"
"""EB10""=>NULL","49.0899, 3.7831"
"""EB10""=>NULL","49.8151, 4.8277"
"""EB20""=>NULL","48.3064, 3.5905"
"""B14""=>""30""","50.0199, 4.7927"
"""EB20""=>NULL","49.3092, 3.8059"
"""B14""=>""50"", ""M9z""=>""rappel""","48.1651, 3.9679"
"""B33""=>""50""","49.8589, 4.4484"
"""EB10""=>NULL","48.5431, 4.0591"
"""EB10""=>NULL","47.9554, 4.1352"
"""EB10""=>NULL","50.0220, 4.7932"
"""EB10""=>NULL","48.1721, 3.9000"
"""EB10""=>NULL","49.6154, 5.3548"
"""B14""=>""50"", ""M9z""=>""rappel""","48.1720, 3.9001"
"""B14""=>""30""","49.7509, 4.8781"
"""M2""=>""320 m"", ""B14""=>""30""","48.1398, 4.0451"
"""EB20""=>NULL","49.2868, 4.9556"
"""B14""=>""50"", ""M9z""=>""rappel""","48.2205, 4.7112"
"""B14""=>""80""","49.7923, 4.9447"
"""B33""=>""30""","48.2090, 4.1228"
"""B33""=>""70""","49.4814, 4.1667"
"""B14""=>""30""","48.2333, 4.1210"
"""B14""=>""30""","48.2902, 4.0676"
"""B14""=>""70"", ""M9z""=>""rappel""","49.7417, 4.7820"
"""B14""=>""30""","48.0664, 4.5005"
"""B14""=>""30""","49.2745, 5.8675"
"""B14""=>""30""","48.2103, 4.1243"
"""B33""=>""30""","48.3350, 4.2266"
"""EB20""=>NULL","49.5356, 5.7869"
"""EB10""=>NULL","48.1854, 4.0728"
"""EB10""=>NULL","48.2909, 4.0630"
"""B14""=>""30"", ""M9z""=>""rappel""","48.6613, 6.1790"
"""EB10""=>NULL","48.1601, 4.2474"
"""B14""=>""50""","48.4991, 6.6566"
"""EB20""=>NULL","48.0889, 4.2967"
"""EB20""=>NULL","48.2703, 3.6580"
"""EB20""=>NULL","48.5336, 6.8839"
"""EB10""=>NULL","48.2341, 4.4801"
"""B14""=>""50""","48.5254, 6.1578"
"""B14""=>""50""","48.3559, 4.0547"
"""EB20""=>NULL","48.5844, 5.8770"
"""EB10""=>NULL","48.5843, 5.8769"
"""EB10""=>NULL","48.6583, 6.2121"
"""EB10""=>NULL","48.5671, 6.8838"
"""B14""=>""70""","48.6462, 6.2092"
"""EB20""=>NULL","49.4354, 5.7625"
"""B14""=>""50""","48.4743, 7.7424"
"""B14""=>""30""","48.5630, 7.7738"
"""EB10""=>NULL","49.2439, 5.1756"
"""EB20""=>NULL","49.0366, 5.2066"
"""B14""=>""30""","49.1627, 5.3966"
"""B14""=>""30""","48.9043, 6.0818"
"""EB10""=>NULL","49.3950, 5.2097"
"""EB20""=>NULL","48.7774, 7.6589"
"""B14""=>""30""","48.4732, 7.7396"
"""EB10""=>NULL","49.0766, 5.8920"
"""B14""=>""30"", ""M9z""=>""rappel""","48.4398, 7.2413"
"""M1""=>""150 m"", ""B14""=>""50""","49.1475, 5.9275"
"""B14""=>""50""","48.8040, 5.0696"
"""EB20""=>NULL","48.7053, 5.6966"
"""B14""=>""30""","48.5456, 7.7592"
"""EB20""=>NULL","48.9444, 5.2971"
"""EB10""=>NULL","48.9659, 8.1847"
"""B14""=>""40"", ""M4g""=>NULL","48.7052, 5.6966"
"""EB10""=>NULL","48.3293, 7.2668"
"""EB20""=>NULL","49.5065, 5.4618"
"""EB20""=>NULL","49.2385, 5.1831"
"""B14""=>""50""","48.7965, 7.6378"
"""B14""=>""30""","48.8052, 4.9572"
"""B14""=>""70""","48.5415, 7.4111"
"""B14""=>""30""","48.3553, 7.3171"
"""B14""=>""30""","49.1720, 5.3913"
"""EB10""=>NULL","49.0132, 7.9239"
"""B14""=>""30""","49.1355, 5.4313"
"""B14""=>""30""","49.4356, 5.7559"
"""EB10""=>NULL","49.8480, 4.3747"
"""B33""=>""50""","48.9855, 7.8524"
"""B33""=>""30""","49.7520, 4.8767"
"""B14""=>""30""","48.6847, 6.6633"
"""EB10""=>NULL","49.4064, 4.7190"
"""B14""=>""50""","48.3042, 7.4319"
"""EB20""=>NULL","48.5127, 6.8276"
"""B14""=>""50"", ""M9z""=>""rappel""","48.6566, 6.1303"
"""B14""=>""50""","48.8642, 7.3181"
"""B14""=>""30""","48.8083, 7.7996"
"""B14""=>""30""","49.2255, 5.9811"
"""B14""=>""50""","49.0261, 7.7709"
"""B14""=>""50""","48.7466, 6.1855"
"""B33""=>""70""","49.0140, 7.8952"
"""B14""=>""30""","48.3265, 7.7015"
"""EB10""=>NULL","48.4728, 7.2116"
"""EB10""=>NULL","48.7813, 7.6216"
"""B14""=>""20""","48.4528, 6.2520"
"""B14""=>""70""","48.5390, 5.9866"
"""B14""=>""30""","48.5586, 7.6801"
"""B33""=>""30""","48.6507, 6.1595"
"""EB10""=>NULL","48.3042, 7.4317"
"""B14""=>""50""","48.6357, 6.2853"
"""B14""=>""70"", ""M9z""=>""rappel""","48.7478, 7.5684"
"""EB10""=>NULL","49.1224, 5.7597"
"""B14""=>""30""","48.6895, 6.1287"
"""B14""=>""30""","48.6318, 7.7536"
"""B14""=>""30""","48.6324, 7.4498"
"""B14""=>""30""","48.8092, 7.7819"
"""B14""=>""50""","48.7207, 7.3159"
"""B14""=>""30""","48.5331, 7.7209"
"""B14""=>""70""","49.2060, 5.4681"
"""B14""=>""70""","48.6516, 5.8959"
"""B14""=>""70""","48.5835, 5.9686"
"""EB20""=>NULL","48.5710, 6.8523"
"""EB10""=>NULL","48.5795, 6.5158"
"""EB10""=>NULL","49.1787, 5.9691"
"""EB20""=>NULL","49.8059, 4.4065"
"""EB10""=>NULL","48.8869, 5.2024"
"""B14""=>""30""","48.6439, 5.9335"
"""EB20""=>NULL","49.0489, 5.5379"
"""EB10""=>NULL","48.8039, 5.0695"
"""EB20""=>NULL","48.5824, 5.3042"
"""EB10""=>NULL","48.7140, 5.0465"
"""EB10""=>NULL","48.5825, 5.3041"
"""EB10""=>NULL","49.3920, 5.4619"
"""EB10""=>NULL","49.1544, 5.7908"
"""B14""=>""30""","48.5718, 6.8506"
"""B14""=>""30""","48.6083, 6.0936"
"""EB10""=>NULL","49.2914, 3.8178"
"""EB20""=>NULL","49.2285, 3.7388"
"""B14""=>""30""","48.7229, 3.7164"
"""B14""=>""70""","49.3216, 3.9517"
"""EB10""=>NULL","48.1383, 6.2920"
"""EB20""=>NULL","48.8783, 4.3163"
"""EB10""=>NULL","49.3398, 3.7991"
"""EB20""=>NULL","48.7984, 3.5298"
"""B33""=>""70""","49.1348, 3.8247"
"""B14""=>""30""","48.7453, 4.0665"
"""B14""=>""30"", ""M4g""=>NULL","48.7615, 4.5646"
"""B33""=>""30""","49.3058, 3.8964"
"""EB20""=>NULL","49.2254, 3.8462"
"""EB10""=>NULL","49.2784, 4.3862"
"""B14""=>""70""","48.7190, 4.7446"
"""EB20""=>NULL","48.6597, 3.8754"
"""EB20""=>NULL","48.8157, 3.5943"
"""EB10""=>NULL","49.3317, 3.9074"
"""B14""=>""30""","48.5312, 3.8391"
"""B14""=>""50""","49.1158, 3.6937"
"""EB10""=>NULL","48.7620, 4.5636"
"""EB10""=>NULL","49.8212, 4.2333"
"""EB10""=>NULL","48.1992, 4.1393"
"""EB20""=>NULL","48.1466, 4.3000"
"""B14""=>""30""","49.3078, 3.8960"
"""B14""=>""70""","48.6318, 3.5656"
"""EB10""=>NULL","49.4048, 4.7246"
"""B14""=>""45""","49.4784, 5.6592"
"""EB20""=>NULL","48.2071, 6.1566"
"""B14""=>""50"", ""M9z""=>""rappel""","48.2001, 6.7950"
"""EB10""=>NULL","48.2299, 6.2149"
"""B14""=>""30""","48.1662, 6.4572"
"""EB10""=>NULL","48.1343, 6.7063"
"""M2""=>""1500 m"", ""B14""=>""50""","48.0031, 6.8603"
"""EB20""=>NULL","48.0209, 5.8299"
"""B14""=>""70""","48.2315, 6.9630"
"""B14""=>""70""","48.1653, 6.5922"
"""EB10""=>NULL","48.0159, 6.7392"
"""EB10""=>NULL","48.1867, 5.7658"
"""EB20""=>NULL","48.3723, 6.2108"
"""EB20""=>NULL","48.2199, 6.3815"
"""B14""=>""50""","48.0995, 6.3912"
"""EB10""=>NULL","48.2613, 6.1427"
"""B14""=>""70""","48.0025, 6.6156"
"""B14""=>""50""","48.0322, 6.5488"
"""B14""=>""50"", ""M9z""=>""rappel""","48.1799, 6.8841"
"""EB20""=>NULL","48.0859, 6.0060"
"""EB20""=>NULL","47.9999, 6.2459"
"""EB20""=>NULL","48.1450, 6.8008"
"""EB10""=>NULL","48.3136, 6.9615"
